Mes,Dia,Anio,Tmin,Tmax,Tavg
5,16,1968,21.5,28.75,36
5,17,1968,19.5,26.75,34
5,18,1968,17.5,26.25,35
5,19,1968,18,26.5,35
5,20,1968,20,25,30
5,21,1968,18.5,23.25,28
5,22,1968,19,24.25,29.5
5,23,1968,20,25.75,31.5
5,24,1968,22,26.5,31
5,25,1968,22.5,27.25,32
5,26,1968,21,27.5,34
5,27,1968,22,28.5,35
5,28,1968,23,27,31
5,29,1968,18,25,32
5,30,1968,20,26.5,33
5,31,1968,21,27.75,34.5
6,1,1968,20.5,26.25,32
6,2,1968,21,25.5,30
6,3,1968,19,25,31
6,4,1968,21.5,28.25,35
6,5,1968,21,26,31
6,6,1968,20,26,32
6,7,1968,21,26.5,32
6,8,1968,23,27.25,31.5
6,9,1968,23.5,28.25,33
6,10,1968,22.5,27.75,33
6,11,1968,23,27,31
6,12,1968,21.5,27.5,33.5
6,13,1968,22.5,28.25,34
6,14,1968,20,27.5,35
6,15,1968,21.5,27.25,33
6,16,1968,22,28,34
6,17,1968,21,27.5,34
6,18,1968,20,25.5,31
6,19,1968,20,25.75,31.5
6,20,1968,20.5,26.25,32
6,21,1968,22,28,34
6,22,1968,21,26.5,32
6,23,1968,20,25,30
6,24,1968,20.5,25.75,31
6,25,1968,22,28.25,34.5
6,26,1968,20.5,24.75,29
6,27,1968,20.5,27.25,34
6,28,1968,21.5,27.75,34
6,29,1968,21.5,26.75,32
6,30,1968,20,26.5,33
7,1,1968,20,25,30
7,2,1968,20.5,25.75,31
7,3,1968,20,25.75,31.5
7,4,1968,21,26.5,32
7,5,1968,21,24.5,28
7,6,1968,21,26,31
7,7,1968,23.5,27,30.5
7,8,1968,23,28,33
7,9,1968,21,27.5,34
7,10,1968,20,24.5,29
7,11,1968,20.5,24.75,29
7,12,1968,21,26,31
7,13,1968,21.5,26.25,31
7,14,1968,21,25.5,30
7,15,1968,20.5,26.75,33
7,16,1968,20.5,26.75,33
7,17,1968,23,27.75,32.5
7,18,1968,22,27.5,33
7,19,1968,22,27,32
7,20,1968,22,26.5,31
7,21,1968,21.5,26.5,31.5
7,22,1968,22,27.5,33
7,23,1968,21,27.5,34
7,24,1968,20.5,26,31.5
7,25,1968,21,27.5,34
7,26,1968,20,26,32
7,27,1968,20,26.5,33
7,28,1968,21,25.5,30
7,29,1968,19,25.5,32
7,30,1968,20,26.5,33
7,31,1968,22,28,34
8,1,1968,21,27.5,34
8,2,1968,20,27,34
8,3,1968,20,26,32
8,4,1968,20.5,25.75,31
8,5,1968,21,25.5,30
8,6,1968,22,27.25,32.5
8,7,1968,20.5,26.75,33
8,8,1968,21,27.5,34
8,9,1968,21.5,27.75,34
8,10,1968,21.5,26.25,31
8,11,1968,21,27.5,34
8,12,1968,23,29.5,36
8,13,1968,22,28.5,35
8,14,1968,23,30,37
8,15,1968,22,29,36
8,16,1968,22.5,29.25,36
8,17,1968,22,28,34
8,18,1968,21,27,33
8,19,1968,21.5,27.75,34
8,20,1968,21,28,35
8,21,1968,22,28.25,34.5
8,22,1968,20.5,27.25,34
8,23,1968,21,28,35
8,24,1968,21,28,35
8,25,1968,21.5,27.75,34
8,26,1968,21,24.5,28
8,27,1968,21,26.5,32
8,28,1968,21,26.75,32.5
8,29,1968,21.5,26.25,31
8,30,1968,21.5,26.75,32
8,31,1968,22,27,32
9,1,1968,20.5,25.5,30.5
9,2,1968,19.5,22.75,26
9,3,1968,20,26,32
9,4,1968,22,26,30
9,5,1968,21.5,23.75,26
9,6,1968,18,23.25,28.5
9,7,1968,18,26.5,35
9,8,1968,21,27.5,34
9,9,1968,20,26.5,33
9,10,1968,19,26,33
9,11,1968,20.5,22.75,25
9,12,1968,17,19.75,22.5
9,13,1968,17.5,21.75,26
9,14,1968,18,24.5,31
9,15,1968,21.5,28.25,35
9,16,1968,22,30,38
9,17,1968,24,29.5,35
9,18,1968,21,27,33
9,19,1968,20,28.5,37
9,20,1968,19.5,25.25,31
9,21,1968,21,25.5,30
9,22,1968,20.5,26,31.5
9,23,1968,20,26,32
9,24,1968,20,24.5,29
9,25,1968,19,21.75,24.5
9,26,1968,19,22,25
9,27,1968,18,23.5,29
9,28,1968,17,22.5,28
9,29,1968,20,23.25,26.5
9,30,1968,17.5,22.5,27.5
10,1,1968,20,23.5,27
10,2,1968,20,25,30
10,3,1968,20.5,25.25,30
10,4,1968,19,23,27
10,5,1968,20,25.5,31
10,6,1968,20.5,27.75,35
10,7,1968,22,27,32
10,8,1968,20,25.5,31
10,9,1968,20,25,30
10,10,1968,19,23,27
10,11,1968,19.5,24.75,30
10,12,1968,20,26,32
10,13,1968,21,30,39
10,14,1968,20,25,30
10,15,1968,21,25.5,30
10,16,1968,20.5,25.25,30
10,17,1968,19.5,20.75,22
10,18,1968,14,18,22
10,19,1968,16,20.25,24.5
10,20,1968,18,21.5,25
10,21,1968,20,22.5,25
10,22,1968,20,22.5,25
10,23,1968,17,22.5,28
10,24,1968,18.5,21.25,24
10,25,1968,15,19.75,24.5
10,26,1968,13,20.75,28.5
10,27,1968,13.5,21.75,30
10,28,1968,4.5,15.75,27
10,29,1968,15,21.75,28.5
10,30,1968,15,21.5,28
10,31,1968,16,21.75,27.5
11,1,1968,17,22.75,28.5
11,2,1968,18.5,23.25,28
11,3,1968,15,22,29
11,4,1968,13,22,31
11,5,1968,14,23.5,33
11,6,1968,12.5,21.25,30
11,7,1968,14.5,15.25,16
11,8,1968,9,10.5,12
11,9,1968,6,16.75,27.5
11,10,1968,8.5,19.25,30
11,11,1968,11,19,27
11,12,1968,10,19,28
11,13,1968,9.5,19.75,30
11,14,1968,13,20.5,28
11,15,1968,13,19.75,26.5
11,16,1968,13,20.5,28
11,17,1968,12,21,30
11,18,1968,14,21.25,28.5
11,19,1968,12.5,22.25,32
11,20,1968,13,22,31
11,21,1968,15,22,29
11,22,1968,12,21.5,31
11,23,1968,14,21.25,28.5
11,24,1968,13,21.25,29.5
11,25,1968,12,22,32
11,26,1968,14,21.5,29
11,27,1968,10,19,28
11,28,1968,5,9,13
11,29,1968,5,9.75,14.5
11,30,1968,6,8.75,11.5
12,1,1968,5.5,8,10.5
12,2,1968,6,13,20
12,3,1968,5,11.25,17.5
12,4,1968,4.5,11.75,19
12,5,1968,5,16,27
12,6,1968,10.5,18.5,26.5
12,7,1968,12,15.5,19
12,8,1968,8.5,15.25,22
12,9,1968,9,14.5,20
12,10,1968,6.5,13.75,21
12,11,1968,7,14,21
12,12,1968,11,15.5,20
12,13,1968,9,19.5,30
12,14,1968,8,15,22
12,15,1968,7,12.5,18
12,16,1968,5,14.5,24
12,17,1968,9.5,17.25,25
12,18,1968,10,20,30
12,19,1968,10.5,13.75,17
12,20,1968,11,13.5,16
12,21,1968,9,14.5,20
12,22,1968,10,15.75,21.5
12,23,1968,11.5,16.75,22
12,24,1968,11,13,15
12,25,1968,8.5,17.75,27
12,26,1968,11,21,31
12,27,1968,4,17.5,31
12,28,1968,14,17.5,21
12,29,1968,10,16.25,22.5
12,30,1968,8,14.5,21
12,31,1968,7.5,13.75,20
1,1,1969,5.5,13.75,22
1,2,1969,7,14,21
1,3,1969,6,12.5,19
1,4,1969,5,12.5,20
1,5,1969,7,14,21
1,6,1969,8,17,26
1,7,1969,10,19,28
1,8,1969,14,24.5,35
1,9,1969,13,14,15
1,10,1969,4,9,14
1,11,1969,4,13.5,23
1,12,1969,4,13,22
1,13,1969,3,11,19
1,14,1969,8,14,20
1,15,1969,15,17.5,20
1,16,1969,7,17.5,28
1,17,1969,9,17,25
1,18,1969,13,18.5,24
1,19,1969,12,18.5,25
1,20,1969,14,18.5,23
1,21,1969,14,22,30
1,22,1969,14,23,32
1,23,1969,16,22.5,29
1,24,1969,13,18,23
1,25,1969,9,14.5,20
1,26,1969,8,15,22
1,27,1969,10,19.5,29
1,28,1969,13,19,25
1,29,1969,14,19.5,25
1,30,1969,16,19.5,23
1,31,1969,12,20,28
2,1,1969,15,20.5,26
2,2,1969,14,19.5,25
2,3,1969,12,18,24
2,4,1969,5,12.5,20
2,5,1969,9,16,23
2,6,1969,6,17,28
2,7,1969,15,22.5,30
2,8,1969,12,18.5,25
2,9,1969,10,16.5,23
2,10,1969,9,15.5,22
2,11,1969,10,18,26
2,12,1969,14,19,24
2,13,1969,15,20,25
2,14,1969,9,17,25
2,15,1969,11,18,25
2,16,1969,10,16,22
2,17,1969,11,16.5,22
2,18,1969,7,8,9
2,19,1969,4,8,12
2,20,1969,5,11,17
2,21,1969,10,17.5,25
2,22,1969,8,14,20
2,23,1969,9,15.5,22
2,24,1969,10,16.5,23
2,25,1969,13,14.5,16
2,26,1969,13,18,23
2,27,1969,15,22.5,30
2,28,1969,8,14,20
3,1,1969,12,15.5,19
3,2,1969,6,13.5,21
3,3,1969,8,12.5,17
3,4,1969,4,7,10
3,5,1969,5,12.5,20
3,6,1969,9,17.5,26
3,7,1969,10,18.5,27
3,8,1969,12,18,24
3,9,1969,7,14.5,22
3,10,1969,6,7.5,9
3,11,1969,3,7,11
3,12,1969,4,8,12
3,13,1969,8,15.5,23
3,14,1969,9,14.5,20
3,15,1969,13,18,23
3,16,1969,6,14.5,23
3,17,1969,6,14.5,23
3,18,1969,8,19,30
3,19,1969,11,21.5,32
3,20,1969,14,22,30
3,21,1969,13,22,31
3,22,1969,12,21,30
3,23,1969,16,23.5,31
3,24,1969,15,21,27
3,25,1969,11,15,19
3,26,1969,9,14.5,20
3,27,1969,9,16,23
3,28,1969,10,18,26
3,29,1969,12,20,28
3,30,1969,11,20.5,30
3,31,1969,13,19.5,26
4,1,1969,16.4,22.6,28.8
4,2,1969,15,22.75,30.5
4,3,1969,17,22.75,28.5
4,4,1969,15.5,21.9,28.3
4,5,1969,18.9,22.7,26.5
4,6,1969,17,20.1,23.2
4,7,1969,17.5,22,26.5
4,8,1969,18.5,24.8,31.1
4,9,1969,21,25.4,29.8
4,10,1969,22,26.15,30.3
4,11,1969,20.5,23.55,26.6
4,12,1969,20.9,27.45,34
4,13,1969,17,23.3,29.6
4,14,1969,17.4,23.85,30.3
4,15,1969,16.5,23.45,30.4
4,16,1969,20.6,27.4,34.2
4,17,1969,21,25.6,30.2
4,18,1969,17.5,23.45,29.4
4,19,1969,16,23.5,31
4,20,1969,18.4,23.9,29.4
4,21,1969,17.9,22.65,27.4
4,22,1969,16,22.8,29.6
4,23,1969,17,24.35,31.7
4,24,1969,17,23.3,29.6
4,25,1969,19.3,23.1,26.9
4,26,1969,20.5,26.8,33.1
4,27,1969,20.2,26.8,33.4
4,28,1969,19,22.2,25.4
4,29,1969,14.5,16.1,17.7
4,30,1969,15.9,21.75,27.6
5,1,1969,18,22,26
5,2,1969,18,22,26
5,3,1969,16,20.5,25
5,4,1969,17,24,31
5,5,1969,19,27,35
5,6,1969,20,27,34
5,7,1969,23,28,33
5,8,1969,23,29,35
5,9,1969,22,23,24
5,10,1969,16,20.5,25
5,11,1969,17,20.5,24
5,12,1969,17,23,29
5,13,1969,19,22,25
5,14,1969,19,23,27
5,15,1969,18,24,30
5,16,1969,21,25.5,30
5,17,1969,18,24.5,31
5,18,1969,20,26,32
5,19,1969,19,26.5,34
5,20,1969,22,27.5,33
5,21,1969,20,25,30
5,22,1969,20,25,30
5,23,1969,20,24,28
5,24,1969,20,26,32
5,25,1969,20,26.5,33
5,26,1969,20,26.5,33
5,27,1969,20,25,30
5,28,1969,20,25.5,31
5,29,1969,21,25.5,30
5,30,1969,20,25,30
5,31,1969,20,26,32
6,1,1969,21,29.5,38
6,2,1969,22,31.5,41
6,3,1969,20,25,30
6,4,1969,20,24.5,29
6,5,1969,20,22.5,25
6,6,1969,21,24.5,28
6,7,1969,20,24,28
6,8,1969,19,24.5,30
6,9,1969,20,25,30
6,10,1969,21,26,31
6,11,1969,21,27,33
6,12,1969,22,26.5,31
6,13,1969,22,26,30
6,14,1969,22,26.5,31
6,15,1969,20,26,32
6,16,1969,21,27.5,34
6,17,1969,22,27,32
6,18,1969,23,28.5,34
6,19,1969,23,28.5,34
6,20,1969,23,30,37
6,21,1969,24,31,38
6,22,1969,24,30.5,37
6,23,1969,25,31,37
6,24,1969,26,31,36
6,25,1969,26,32,38
6,26,1969,24,29,34
6,27,1969,25,30.5,36
6,28,1969,22,28.5,35
6,29,1969,23,28.5,34
6,30,1969,22,28.5,35
7,1,1969,22,28,34
7,2,1969,23,28.5,34
7,3,1969,22,28.5,35
7,4,1969,23,29,35
7,5,1969,24,29.5,35
7,6,1969,24,30,36
7,7,1969,23,29,35
7,8,1969,23,28.5,34
7,9,1969,23,29,35
7,10,1969,23,29.5,36
7,11,1969,23,30,37
7,12,1969,24,30.5,37
7,13,1969,22,28.5,35
7,14,1969,24,30.5,37
7,15,1969,23,30.5,38
7,16,1969,23,29.5,36
7,17,1969,24,30,36
7,18,1969,24,29.5,35
7,19,1969,24,30.5,37
7,20,1969,24,30,36
7,21,1969,24,30.75,37.5
7,22,1969,23.5,29.75,36
7,23,1969,23.5,30.25,37
7,24,1969,24,31.25,38.5
7,25,1969,23.5,31.25,39
7,26,1969,24,29.75,35.5
7,27,1969,22.5,30.75,39
7,28,1969,21.5,27.75,34
7,29,1969,24.5,30.5,36.5
7,30,1969,23.5,30.75,38
7,31,1969,23.5,30.25,37
8,1,1969,23,28.5,34
8,2,1969,24,29,34
8,3,1969,21,27.5,34
8,4,1969,22,28,34
8,5,1969,23,28.5,34
8,6,1969,23,29,35
8,7,1969,22,28,34
8,8,1969,22,28,34
8,9,1969,22,28,34
8,10,1969,21,28,35
8,11,1969,22,29,36
8,12,1969,23,30,37
8,13,1969,23,30,37
8,14,1969,23,29.5,36
8,15,1969,23,29.5,36
8,16,1969,24,30,36
8,17,1969,23,31.5,40
8,18,1969,24,31,38
8,19,1969,23,29.5,36
8,20,1969,24,28.5,33
8,21,1969,22,26,30
8,22,1969,21.5,28.25,35
8,23,1969,22,28.5,35
8,24,1969,23,28.5,34
8,25,1969,23,29,35
8,26,1969,23,28.5,34
8,27,1969,23,27,31
8,28,1969,22,27,32
8,29,1969,21,22.5,24
8,30,1969,20.5,22.25,24
8,31,1969,20,23,26
9,1,1969,20,24.5,29
9,2,1969,20,24.5,29
9,3,1969,20.5,24.75,29
9,4,1969,21,25.5,30
9,5,1969,22,27,32
9,6,1969,21.5,27,32.5
9,7,1969,21.5,27,32.5
9,8,1969,21.5,26.25,31
9,9,1969,21,26,31
9,10,1969,22,26.25,30.5
9,11,1969,22,26.5,31
9,12,1969,20.6,25.05,29.5
9,13,1969,20,25,30
9,14,1969,20,24,28
9,15,1969,23,26.5,30
9,16,1969,NaN,NaN,33
9,17,1969,21,27,33
9,18,1969,22,26.5,31
9,19,1969,22,25.5,29
9,20,1969,21.5,25.75,30
9,21,1969,22,26,30
9,22,1969,21.5,26.5,31.5
9,23,1969,23,27.5,32
9,24,1969,20,23.75,27.5
9,25,1969,20.5,25.75,31
9,26,1969,21,25.5,30
9,27,1969,20,26.5,33
9,28,1969,21,25.5,30
9,29,1969,18.5,24.25,30
9,30,1969,18.5,24.75,31
10,1,1969,19,25,31
10,2,1969,18,24,30
10,3,1969,18,24,30
10,4,1969,21,26.5,32
10,5,1969,21,26,31
10,6,1969,20.5,24.75,29
10,7,1969,20,24.5,29
10,8,1969,19.5,23.75,28
10,9,1969,21,25.5,30
10,10,1969,20.5,25.75,31
10,11,1969,22,26.5,31
10,12,1969,21,28,35
10,13,1969,18.5,19.25,20
10,14,1969,13,17.5,22
10,15,1969,13,19,25
10,16,1969,15,20.5,26
10,17,1969,19.5,21.75,24
10,18,1969,18,23,28
10,19,1969,20,23,26
10,20,1969,19,23.5,28
10,21,1969,19,24.5,30
10,22,1969,20,22,24
10,23,1969,20.5,21.25,22
10,24,1969,17.5,20.25,23
10,25,1969,16,22,28
10,26,1969,17,20.5,24
10,27,1969,16,21.5,27
10,28,1969,12,13,14
10,29,1969,11,15.5,20
10,30,1969,12.5,17.25,22
10,31,1969,13,17,21
11,1,1969,12,16.45,20.9
11,2,1969,10.2,15.5,20.8
11,3,1969,7,11.15,15.3
11,4,1969,7.4,14,20.6
11,5,1969,9.5,16.25,23
11,6,1969,13,20.2,27.4
11,7,1969,17,22.6,28.2
11,8,1969,17,21.8,26.6
11,9,1969,17.5,22.5,27.5
11,10,1969,17.5,21.55,25.6
11,11,1969,17,22.7,28.4
11,12,1969,18.4,25,31.6
11,13,1969,18.5,26.2,33.9
11,14,1969,9.6,12.3,15
11,15,1969,5.5,12.25,19
11,16,1969,5.7,15.05,24.4
11,17,1969,14.1,19.75,25.4
11,18,1969,14.7,20.1,25.5
11,19,1969,7.2,10.1,13
11,20,1969,3.5,9.45,15.4
11,21,1969,3.9,11.7,19.5
11,22,1969,6.5,14.3,22.1
11,23,1969,9.3,16.35,23.4
11,24,1969,15,17.8,20.6
11,25,1969,7,12.1,17.2
11,26,1969,12.6,15.7,18.8
11,27,1969,11.8,14.5,17.2
11,28,1969,3.8,5,6.2
11,29,1969,3.5,5.6,7.7
11,30,1969,5,7.15,9.3
12,1,1969,8,14,20
12,2,1969,9,16,23
12,3,1969,13,17.5,22
12,4,1969,13,16,19
12,5,1969,16,19,22
12,6,1969,15,17.5,20
12,7,1969,6,13,20
12,8,1969,5,15,25
12,9,1969,6,13.5,21
12,10,1969,8,16,24
12,11,1969,10,15,20
12,12,1969,9,16,23
12,13,1969,10,17.5,25
12,14,1969,11,18.5,26
12,15,1969,12,18,24
12,16,1969,12,18,24
12,17,1969,11,16.5,22
12,18,1969,12,17.5,23
12,19,1969,12,17.5,23
12,20,1969,12.5,18.75,25
12,21,1969,11,19.5,28
12,22,1969,12,18.5,25
12,23,1969,12.5,20.25,28
12,24,1969,13,19.5,26
12,25,1969,11.5,20.25,29
12,26,1969,10,15.5,21
12,27,1969,10,19.5,29
12,28,1969,11,20.5,30
12,29,1969,10,10.75,11.5
12,30,1969,3,6.5,10
12,31,1969,4,10,16
1,1,1970,3,8,13
1,2,1970,3,5,7
1,3,1970,3,6.5,10
1,4,1970,4,6.5,9
1,5,1970,4,6,8
1,6,1970,1,3,5
1,7,1970,0,3,6
1,8,1970,0.1,3.8,7.5
1,9,1970,1,4.5,8
1,10,1970,4.5,6.75,9
1,11,1970,4,8,12
1,12,1970,6,16.5,27
1,13,1970,7,10.75,14.5
1,14,1970,5.5,10.25,15
1,15,1970,5,10.5,16
1,16,1970,8,12.5,17
1,17,1970,9,15.5,22
1,18,1970,8,14,20
1,19,1970,6,13.5,21
1,20,1970,4.5,14.25,24
1,21,1970,5,13,21
1,22,1970,7,13.5,20
1,23,1970,9,17,25
1,24,1970,9.5,18.25,27
1,25,1970,9,19.5,30
1,26,1970,10,18.5,27
1,27,1970,13.5,22.25,31
1,28,1970,13,23,33
1,29,1970,14,17,20
1,30,1970,6,7.5,9
1,31,1970,4,11,18
2,1,1970,8,18,28
2,2,1970,5,13.5,22
2,3,1970,4,7.5,11
2,4,1970,3,10.5,18
2,5,1970,8,15,22
2,6,1970,9,12.5,16
2,7,1970,11,16.5,22
2,8,1970,12,17.5,23
2,9,1970,12,12.55,13.1
2,10,1970,11,12.5,14
2,11,1970,9,18,27
2,12,1970,11,15,19
2,13,1970,14,20,26
2,14,1970,13,18.5,24
2,15,1970,9,19.5,30
2,16,1970,8,14.5,21
2,17,1970,8.5,14.75,21
2,18,1970,10,24,38
2,19,1970,12,15,18
2,20,1970,6,7,8
2,21,1970,3,8,13
2,22,1970,5,8.5,12
2,23,1970,4,9,14
2,24,1970,10,18,26
2,25,1970,12,18,24
2,26,1970,12,13.5,15
2,27,1970,12,14,16
2,28,1970,12.5,16.75,21
3,1,1970,13,16.5,20
3,2,1970,13.5,18.25,23
3,3,1970,15,22.5,30
3,4,1970,17,21,25
3,5,1970,12,18.5,25
3,6,1970,14,18,22
3,7,1970,12,18.5,25
3,8,1970,10,17,24
3,9,1970,8,18,28
3,10,1970,12.5,21.25,30
3,11,1970,10,15,20
3,12,1970,6.5,8.75,11
3,13,1970,6,14,22
3,14,1970,7,15.5,24
3,15,1970,8,16,24
3,16,1970,7,16,25
3,17,1970,12.5,18.25,24
3,18,1970,12,20,28
3,19,1970,13.5,23.75,34
3,20,1970,8.5,15.25,22
3,21,1970,10,16.5,23
3,22,1970,7,15,23
3,23,1970,6,13,20
3,24,1970,10,18.5,27
3,25,1970,13,20.5,28
3,26,1970,16,23,30
3,27,1970,15,21.5,28
3,28,1970,14,21.5,29
3,29,1970,13,23,33
3,30,1970,8,19,30
3,31,1970,14,22.5,31
4,1,1970,15,28,41
4,2,1970,16,19.5,23
4,3,1970,10,18,26
4,4,1970,11,16,21
4,5,1970,11,16.5,22
4,6,1970,12,17.5,23
4,7,1970,12,16.5,21
4,8,1970,12,19,26
4,9,1970,11,19,27
4,10,1970,18,20.5,23
4,11,1970,15,21.5,28
4,12,1970,15,25,35
4,13,1970,17,23,29
4,14,1970,20,24,28
4,15,1970,20.5,26.75,33
4,16,1970,21,27,33
4,17,1970,22,26,30
4,18,1970,21.5,26.25,31
4,19,1970,16,26.5,37
4,20,1970,15,26.5,38
4,21,1970,19,27.5,36
4,22,1970,22,26.5,31
4,23,1970,22,28,34
4,24,1970,22,26.5,31
4,25,1970,20,26,32
4,26,1970,18,25.5,33
4,27,1970,21,28,35
4,28,1970,24,30.5,37
4,29,1970,22.5,29.25,36
4,30,1970,22,26,30
5,1,1970,16,22.5,29
5,2,1970,10,20,30
5,3,1970,12,22,32
5,4,1970,13,21,29
5,5,1970,15,21,27
5,6,1970,14,21,28
5,7,1970,14,21.5,29
5,8,1970,16,23,30
5,9,1970,18,27,36
5,10,1970,21,28,35
5,11,1970,20,25.5,31
5,12,1970,21,27,33
5,13,1970,20,25.5,31
5,14,1970,18,23.5,29
5,15,1970,20,23.5,27
5,16,1970,15,23.5,32
5,17,1970,18,24,30
5,18,1970,17,23.5,30
5,19,1970,20,25.5,31
5,20,1970,20,25.5,31
5,21,1970,19,24.5,30
5,22,1970,19,25.5,32
5,23,1970,20,25.5,31
5,24,1970,20,26,32
5,25,1970,20,26.5,33
5,26,1970,20,26.5,33
5,27,1970,20,26,32
5,28,1970,21,26.5,32
5,29,1970,22,26,30
5,30,1970,22.5,26.75,31
5,31,1970,21.5,26.25,31
6,1,1970,20.5,26.75,33
6,2,1970,21,25.5,30
6,3,1970,17.5,24.25,31
6,4,1970,20,26,32
6,5,1970,21.5,26.75,32
6,6,1970,22,27.5,33
6,7,1970,21,26.5,32
6,8,1970,20.5,25.75,31
6,9,1970,21,26,31
6,10,1970,20,28,36
6,11,1970,22,31,40
6,12,1970,23.5,31.75,40
6,13,1970,24,30.5,37
6,14,1970,23,30.5,38
6,15,1970,23.5,30.5,37.5
6,16,1970,21,29.25,37.5
6,17,1970,21,28.5,36
6,18,1970,22,27.5,33
6,19,1970,21.5,26.75,32
6,20,1970,22,26.5,31
6,21,1970,22,26,30
6,22,1970,21,26.5,32
6,23,1970,21.5,26.75,32
6,24,1970,21,27,33
6,25,1970,21,27.5,34
6,26,1970,23,28,33
6,27,1970,20,25.5,31
6,28,1970,21,25,29
6,29,1970,20,26.5,33
6,30,1970,23,27.5,32
7,1,1970,22,28,34
7,2,1970,21,27,33
7,3,1970,22,28,34
7,4,1970,22,28.5,35
7,5,1970,22,27.5,33
7,6,1970,22.5,27.25,32
7,7,1970,21.5,26.75,32
7,8,1970,22,27.5,33
7,9,1970,22.5,27.75,33
7,10,1970,22,26.5,31
7,11,1970,20.5,26.25,32
7,12,1970,22,28.5,35
7,13,1970,23,28,33
7,14,1970,23,30,37
7,15,1970,21.5,27.25,33
7,16,1970,21,26.5,32
7,17,1970,20,23,26
7,18,1970,21,25.5,30
7,19,1970,20,26,32
7,20,1970,20,26,32
7,21,1970,22,27,32
7,22,1970,22,27.5,33
7,23,1970,22,27,32
7,24,1970,21,26,31
7,25,1970,21.5,26.75,32
7,26,1970,22.5,27,31.5
7,27,1970,22,27.5,33
7,28,1970,22,27.5,33
7,29,1970,22,27.25,32.5
7,30,1970,22.5,27.25,32
7,31,1970,22.5,27.75,33
8,1,1970,22.5,28.25,34
8,2,1970,22,28.5,35
8,3,1970,22,28.5,35
8,4,1970,22,28.5,35
8,5,1970,22.5,27.25,32
8,6,1970,22,27.25,32.5
8,7,1970,22,27.5,33
8,8,1970,23,27.5,32
8,9,1970,22.5,26.75,31
8,10,1970,21.5,26.25,31
8,11,1970,22,27.25,32.5
8,12,1970,24.5,31.25,38
8,13,1970,24.5,28.75,33
8,14,1970,22,27,32
8,15,1970,21,26.5,32
8,16,1970,22,22.75,23.5
8,17,1970,22,28.5,35
8,18,1970,22.5,29.25,36
8,19,1970,22,29,36
8,20,1970,22,29,36
8,21,1970,23,30,37
8,22,1970,23.5,30.75,38
8,23,1970,24,30,36
8,24,1970,24,30,36
8,25,1970,24,28,32
8,26,1970,22,27.5,33
8,27,1970,22.5,27.75,33
8,28,1970,20,27,34
8,29,1970,21,27.75,34.5
8,30,1970,21.5,27.75,34
8,31,1970,21,25.75,30.5
9,1,1970,21,27.5,34
9,2,1970,22.5,26.75,31
9,3,1970,22,28.5,35
9,4,1970,22,28.75,35.5
9,5,1970,22.5,28.75,35
9,6,1970,22.5,28.75,35
9,7,1970,22,28.5,35
9,8,1970,22.5,28.25,34
9,9,1970,21.5,28.25,35
9,10,1970,22,27.5,33
9,11,1970,22,26.5,31
9,12,1970,21.5,23,24.5
9,13,1970,19.5,23.25,27
9,14,1970,20,25,30
9,15,1970,21.5,25.75,30
9,16,1970,21,26,31
9,17,1970,22,26.5,31
9,18,1970,21,26,31
9,19,1970,20,25,30
9,20,1970,20,26,32
9,21,1970,20.5,25.75,31
9,22,1970,21.5,25.75,30
9,23,1970,22,24.25,26.5
9,24,1970,20,24,28
9,25,1970,20,24,28
9,26,1970,20,22,24
9,27,1970,11,17,23
9,28,1970,10,13,16
9,29,1970,11,17,23
9,30,1970,14,20,26
10,1,1970,16,21,26
10,2,1970,17,26.5,36
10,3,1970,17.5,25.75,34
10,4,1970,21,23.5,26
10,5,1970,18.5,23.25,28
10,6,1970,20,25,30
10,7,1970,20,27,34
10,8,1970,19,26,33
10,9,1970,14,18.25,22.5
10,10,1970,11,22,33
10,11,1970,13,23.5,34
10,12,1970,17.5,25.75,34
10,13,1970,12,20.75,29.5
10,14,1970,15,18,21
10,15,1970,13,19,25
10,16,1970,13,17.5,22
10,17,1970,12,14.75,17.5
10,18,1970,11,15,19
10,19,1970,11,15.75,20.5
10,20,1970,11.5,15.75,20
10,21,1970,14,19.5,25
10,22,1970,16.5,22.25,28
10,23,1970,19,25.5,32
10,24,1970,19.5,27,34.5
10,25,1970,20,27.5,35
10,26,1970,18,24,30
10,27,1970,20,26,32
10,28,1970,12.5,15.75,19
10,29,1970,10,15,20
10,30,1970,10,17,24
10,31,1970,11,18.25,25.5
11,1,1970,12,18.5,25
11,2,1970,11.5,18.25,25
11,3,1970,12,12.25,12.5
11,4,1970,10,10.65,11.3
11,5,1970,7,13,19
11,6,1970,8,17,26
11,7,1970,10.5,20.75,31
11,8,1970,12,22,32
11,9,1970,13,19.5,26
11,10,1970,12,18.5,25
11,11,1970,12,20.5,29
11,12,1970,12.5,18.75,25
11,13,1970,13,23.5,34
11,14,1970,8,14.5,21
11,15,1970,7,12.5,18
11,16,1970,4,12.5,21
11,17,1970,6.5,18.5,30.5
11,18,1970,10.5,18.25,26
11,19,1970,12,22.5,33
11,20,1970,13,22.5,32
11,21,1970,14.5,23.5,32.5
11,22,1970,12,21,30
11,23,1970,10,11,12
11,24,1970,3,7.75,12.5
11,25,1970,3.5,11.75,20
11,26,1970,4.5,13.25,22
11,27,1970,9.5,15,20.5
11,28,1970,12,20,28
11,29,1970,12.5,18.75,25
11,30,1970,8.5,19.75,31
